Date,Latitude,Longitude,Subsite,SamplingLocationID,SamplingMethod,Status,DateClosed,DataManager
15/08/2019,-31.65118384,151.6481539,Monkeycot,MK691,Targeted,Active,,NPWS Pest Monitoring
15/08/2019,-31.6521947,151.6487436,Monkeycot,MK692,Targeted,Active,,NPWS Pest Monitoring
15/08/2019,-31.65016566,151.6483641,Monkeycot,MK698,Targeted,Active,,NPWS Pest Monitoring
15/08/2019,-31.65241526,151.6482202,Monkeycot,MK701,Targeted,Active,,NPWS Pest Monitoring
5/05/2020,-34.8669106,150.1231612,Morton West,MW010,Trail,Active,,NPWS Pest Monitoring
5/05/2020,-34.85635778,150.1410012,Morton West,MW012,Trail,Active,,NPWS Pest Monitoring
5/05/2020,-34.85498814,150.1241479,Morton West,MW016,Trail,Active,,NPWS Pest Monitoring
5/05/2020,-34.96813889,150.0817784,Morton West,MW035,Trail,Active,,NPWS Pest Monitoring
5/05/2020,-34.94495605,150.0958349,Morton West,MW039,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.91673976,150.1637108,Morton West,MW003,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.90778675,150.1654784,Morton West,MW004,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.89830615,150.1565409,Morton West,MW005,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.89017943,150.1503966,Morton West,MW006,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.88559583,150.14197,Morton West,MW007,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.87641731,150.1383186,Morton West,MW008,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.85765329,150.1152658,Morton West,MW017,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.8578734,150.1044724,Morton West,MW018,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.84799403,150.1007988,Morton West,MW027,Trail,Closed,11/03/2021,NPWS Pest Monitoring
6/05/2020,-34.84440473,150.121799,Morton West,MW028,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.83384579,150.1126528,Morton West,MW029,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.96934802,150.094775,Morton West,MW036,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.95878179,150.1004312,Morton West,MW037,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.95188051,150.1043799,Morton West,MW038,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.94163782,150.0852711,Morton West,MW040,Trail,Active,,NPWS Pest Monitoring
6/05/2020,-34.94310168,150.0755566,Morton West,MW041,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.87274658,150.1282624,Morton West,MW009,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.86096385,150.151148,Morton West,MW013,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.86451535,150.1607068,Morton West,MW014,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.85449331,150.1596144,Morton West,MW015,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.82926094,150.1010502,Morton West,MW030,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.81702063,150.1022373,Morton West,MW031,Trail,Active,,NPWS Pest Monitoring
7/05/2020,-34.80927374,150.0962515,Morton West,MW032,Trail,Active,,NPWS Pest Monitoring
30/12/2020,-33.101676,150.032926,MugiiMurumBanSCA,CV017,,,,
30/12/2020,-33.100777,150.051792,MugiiMurumBanSCA,CV018,,,,
30/12/2020,-33.114024,150.035452,MugiiMurumBanSCA,CV019,,,,
30/12/2020,-33.114529,150.051007,MugiiMurumBanSCA,CV020,,,,
7/12/2021,-33.63805537,143.0411267,Mungo,Mun001,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.64032732,143.0636555,Mungo,Mun002,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.64235298,143.0840354,Mungo,Mun003,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.64464698,143.1064067,Mungo,Mun004,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.64698222,143.1279195,Mungo,Mun005,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.65090512,143.1659483,Mungo,Mun006,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.65294267,143.1889588,Mungo,Mun007,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.65194359,143.1464339,Mungo,Mun008,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.66834086,143.1446101,Mungo,Mun009,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.6856453,143.1419397,Mungo,Mun010,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.70356807,143.1391584,Mungo,Mun011,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.71585887,143.1686273,Mungo,Mun012,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.71868534,143.1924297,Mungo,Mun013,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.72219853,143.2104725,Mungo,Mun014,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.7230065,143.1438382,Mungo,Mun015,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.73959973,143.145138,Mungo,Mun016,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.75986923,143.1426129,Mungo,Mun017,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.77604463,143.1403955,Mungo,Mun018,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.77864771,143.1588609,Mungo,Mun019,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.79595223,143.1373369,Mungo,Mun020,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.79768951,143.1547474,Mungo,Mun021,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.79950168,143.1741477,Mungo,Mun022,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.80153839,143.1964377,Mungo,Mun023,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.81519138,143.1523861,Mungo,Mun024,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.83353694,143.148916,Mungo,Mun025,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.83559717,143.1699223,Mungo,Mun026,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.85043125,143.147078,Mungo,Mun027,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.83038019,143.1261971,Mungo,Mun028,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.82791708,143.1092558,Mungo,Mun029,Trail,Active,,NPWS Pest Monitoring
8/12/2021,-33.82657518,143.086317,Mungo,Mun030,Trail,Active,,NPWS Pest Monitoring
16/06/2017,-34.312067,150.181949,Nattai,BU001,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311934,150.180681,Nattai,BU002,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311376,150.180537,Nattai,BU003,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311895,150.180333,Nattai,BU004,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.312288,150.18024,Nattai,BU005,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.312209,150.180895,Nattai,BU006,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311367,150.182515,Nattai,BU007,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311065,150.181851,Nattai,BU008,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311753,150.181205,Nattai,BU009,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.312533,150.182312,Nattai,BU010,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.31241,150.18224,Nattai,BU101,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311647,150.181507,Nattai,BU102,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.31165,150.181101,Nattai,BU103,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.31169,150.18136,Nattai,BU104,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311673,150.181096,Nattai,BU105,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311485,150.18144,Nattai,BU106,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.311341,150.181284,Nattai,BU107,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.312119,150.180182,Nattai,BU108,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.312034,150.180115,Nattai,BU109,Targeted,Active,,NPWS Blue Mtns
16/06/2017,-34.312023,150.180915,Nattai,BU110,Targeted,Active,,NPWS Blue Mtns
18/02/2022,-36.96769566,149.9290757,North Long Beach,NLB001,Beach,Closed,9/03/2022,NPWS Pest Monitoring
18/02/2022,-36.96797381,149.92898,North Long Beach,NLB002,Beach,Closed,9/03/2022,NPWS Pest Monitoring
18/02/2022,-36.96830242,149.9289071,North Long Beach,NLB003,Beach,Closed,9/03/2022,NPWS Pest Monitoring
18/02/2022,-36.96847782,149.9288274,North Long Beach,NLB004,Beach,Closed,9/03/2022,NPWS Pest Monitoring
10/11/2021,-36.8276732,149.9355454,North Tura 1,NT001,Beach,Closed,20/12/2021,NPWS Pest Monitoring
10/11/2021,-36.82726714,149.9357417,North Tura 1,NT002,Beach,Closed,20/12/2021,NPWS Pest Monitoring
10/11/2021,-36.82696078,149.9358484,North Tura 1,NT003,Beach,Closed,20/12/2021,NPWS Pest Monitoring
10/11/2021,-36.82665371,149.9359228,North Tura 1,NT004,Beach,Closed,20/12/2021,NPWS Pest Monitoring
20/12/2021,-36.82566909,149.9362106,North Tura 2,NT005,Beach,Closed,16/02/2022,NPWS Pest Monitoring
20/12/2021,-36.82496488,149.9363204,North Tura 2,NT006,Beach,Closed,16/02/2022,NPWS Pest Monitoring
20/12/2021,-36.82470802,149.936562,North Tura 2,NT007,Beach,Closed,16/02/2022,NPWS Pest Monitoring
20/12/2021,-36.82440484,149.9367683,North Tura 2,NT008,Beach,Closed,16/02/2022,NPWS Pest Monitoring
21/01/2022,-37.09362214,149.8726585,Nullica Bay,NB001,Beach,Closed,14/02/2022,NPWS Pest Monitoring
21/01/2022,-37.09393701,149.8727222,Nullica Bay,NB002,Beach,Closed,14/02/2022,NPWS Pest Monitoring
21/01/2022,-37.09415813,149.8727905,Nullica Bay,NB003,Beach,Closed,14/02/2022,NPWS Pest Monitoring
21/01/2022,-37.09449575,149.8729424,Nullica Bay,NB004,Beach,Closed,14/02/2022,NPWS Pest Monitoring
13/10/2020,-35.85366659,148.6735773,Nungar,Nug025,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.85327344,148.6928719,Nungar,Nug026,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.86434689,148.657108,Nungar,Nug030,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.86128331,148.668267,Nungar,Nug031,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.8669483,148.7216581,Nungar,Nug034,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.86343125,148.7322953,Nungar,Nug035,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.87291089,148.7115616,Nungar,Nug040,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.87089245,148.7380918,Nungar,Nug041,Trail,Active,,NPWS Pest Monitoring
13/10/2020,-35.88144296,148.7379562,Nungar,Nug047,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.828713,148.68456,Nungar,Nug016,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.836649,148.682028,Nungar,Nug019,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.847122,148.680799,Nungar,Nug022,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.874976,148.6754,Nungar,Nug038,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.87482,148.686548,Nungar,Nug039,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.881764,148.667759,Nungar,Nug044,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.880721,148.69361,Nungar,Nug045,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.892051,148.662581,Nungar,Nug050,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.891095,148.699648,Nungar,Nug051,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.898338,148.654722,Nungar,Nug053,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.90043,148.665782,Nungar,Nug054,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.90016,148.69177,Nungar,Nug055,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.908686,148.668849,Nungar,Nug056,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.908638,148.690573,Nungar,Nug057,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.900903,148.708167,Nungar,Nug058,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.909918,148.712468,Nungar,Nug059,Trail,Active,,NPWS Pest Monitoring
14/10/2020,-35.916547,148.681316,Nungar,Nug060,Trail,Active,,NPWS Pest Monitoring
2/02/2017,-34.65003211,145.2491074,Oolambeyan,OOL001,Trail,active,,West
2/02/2017,-34.65448343,145.284426,Oolambeyan,OOL002,Trail,closed,24/11/2020,West
2/02/2017,-34.65796968,145.3120856,Oolambeyan,OOL003,Trail,closed,24/11/2020,West
2/02/2017,-34.66363359,145.3465093,Oolambeyan,OOL004,Trail,active,,West
2/02/2017,-34.66124873,145.2055504,Oolambeyan,OOL005,Trail,active,,West
2/02/2017,-34.66592124,145.227155,Oolambeyan,OOL006,Trail,active,,West
2/02/2017,-34.66237925,145.2670545,Oolambeyan,OOL007,Trail,active,,West
2/02/2017,-34.67149244,145.3069094,Oolambeyan,OOL008,Trail,active,,West
2/02/2017,-34.67586999,145.2920745,Oolambeyan,OOL009,Trail,closed,24/11/2020,West
2/02/2017,-34.68840695,145.3539361,Oolambeyan,OOL010,Trail,active,,West
2/02/2017,-34.6825533,145.2332726,Oolambeyan,OOL011,Trail,active,,West
2/02/2017,-34.68617326,145.2519298,Oolambeyan,OOL012,Trail,closed,24/11/2020,West
2/02/2017,-34.68271402,145.2712017,Oolambeyan,OOL013,Trail,active,,West
2/02/2017,-34.68550019,145.2943027,Oolambeyan,OOL014,Trail,active,,West
2/02/2017,-34.69667147,145.3393813,Oolambeyan,OOL015,Trail,active,,West
2/02/2017,-34.69266813,145.2218725,Oolambeyan,OOL016,Trail,closed,24/11/2020,West
2/02/2017,-34.69255057,145.2393885,Oolambeyan,OOL017,Trail,active,,West
2/02/2017,-34.69965371,145.2788614,Oolambeyan,OOL018,Trail,active,,West
2/02/2017,-34.69901893,145.2986586,Oolambeyan,OOL019,Trail,active,,West
2/02/2017,-34.70194468,145.3192572,Oolambeyan,OOL020,Trail,active,,West
2/02/2017,-34.70358785,145.2032575,Oolambeyan,OOL021,Trail,active,,West
2/02/2017,-34.7052822,145.2536353,Oolambeyan,OOL022,Trail,active,,West
2/02/2017,-34.71412047,145.2446464,Oolambeyan,OOL023,Trail,active,,West
2/02/2017,-34.7170009,145.3484305,Oolambeyan,OOL024,Trail,active,,West
2/02/2017,-34.72028483,145.2713527,Oolambeyan,OOL025,Trail,active,,West
2/02/2017,-34.72254199,145.2331261,Oolambeyan,OOL026,Trail,active,,West
2/02/2017,-34.72401494,145.3224542,Oolambeyan,OOL027,Trail,active,,West
2/02/2017,-34.72642231,145.200215,Oolambeyan,OOL028,Trail,active,,West
2/02/2017,-34.73388597,145.2258465,Oolambeyan,OOL029,Trail,active,,West
2/02/2017,-34.73625426,145.2664504,Oolambeyan,OOL030,Trail,active,,West
2/02/2017,-34.73587509,145.2451799,Oolambeyan,OOL031,Trail,active,,West
2/02/2017,-34.73669172,145.3446684,Oolambeyan,OOL032,Trail,active,,West
2/02/2017,-34.73867907,145.2900449,Oolambeyan,OOL033,Trail,active,,West
2/02/2017,-34.74054694,145.323775,Oolambeyan,OOL034,Trail,active,,West
2/02/2017,-34.74545583,145.2089329,Oolambeyan,OOL035,Trail,closed,24/11/2020,West
2/02/2017,-34.75356738,145.3413037,Oolambeyan,OOL036,Trail,closed,24/11/2020,West
2/02/2017,-34.75522747,145.2629114,Oolambeyan,OOL037,Trail,active,,West
2/02/2017,-34.75659607,145.194163,Oolambeyan,OOL038,Trail,active,,West
2/02/2017,-34.76467755,145.2132769,Oolambeyan,OOL039,Trail,closed,24/11/2020,West
2/02/2017,-34.76813359,145.2409258,Oolambeyan,OOL040,Trail,closed,24/11/2020,West
2/02/2017,-34.77621482,145.2124695,Oolambeyan,OOL041,Trail,closed,24/11/2020,West
2/02/2017,-34.78110711,145.1897696,Oolambeyan,OOL042,Trail,active,,West
2/02/2017,-34.7829903,145.2604196,Oolambeyan,OOL043,Trail,closed,24/11/2020,West
2/02/2017,-34.78528872,145.3274836,Oolambeyan,OOL044,Trail,active,,West
2/02/2017,-34.79808622,145.2087677,Oolambeyan,OOL045,Trail,active,,West
2/02/2017,-34.8005322,145.230642,Oolambeyan,OOL046,Trail,closed,24/11/2020,West
2/02/2017,-34.80368929,145.2590907,Oolambeyan,OOL047,Trail,closed,24/11/2020,West
2/02/2017,-34.80229902,145.3315244,Oolambeyan,OOL048,Trail,active,,West
2/02/2017,-34.80827847,145.2856754,Oolambeyan,OOL049,Trail,active,,West
2/02/2017,-34.8109668,145.3093057,Oolambeyan,OOL050,Trail,closed,24/11/2020,West
18/08/2016,-32.70638801,150.955213,Portion 78,P78001,Targeted,Active,,NPWS Pest Monitoring
18/08/2016,-32.70701196,150.954988,Portion 78,P78002,Targeted,Active,,NPWS Pest Monitoring
18/08/2016,-32.70731698,150.955032,Portion 78,P78003,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.70624904,150.95612,Portion 78,P78004,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.70660996,150.956427,Portion 78,P78005,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.70626203,150.956539,Portion 78,P78006,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.70697298,150.956064,Portion 78,P78007,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.707091,150.955434,Portion 78,P78008,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.70807202,150.954638,Portion 78,P78009,Targeted,Active,,NPWS Pest Monitoring
23/09/2016,-32.70765301,150.955023,Portion 78,P78010,Targeted,Active,,NPWS Pest Monitoring
10/11/2017,-32.706694,150.956084,Portion 78,P78011,Targeted,Active,,NPWS Pest Monitoring
14/05/2021,-32.70764337,150.9549602,Portion 78,P78012,Targeted,Active,,NPWS Pest Monitoring
1/04/2017,-33.202749,150.329054,Rocky Creek,RC001,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.202404,150.329842,Rocky Creek,RC002,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.20358,150.329053,Rocky Creek,RC003,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.204236,150.329027,Rocky Creek,RC004,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.204066,150.328548,Rocky Creek,RC005,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.2046,150.327454,Rocky Creek,RC006,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.203651,150.327857,Rocky Creek,RC007,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.203348,150.328417,Rocky Creek,RC008,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.202856,150.329562,Rocky Creek,RC009,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.202369,150.328375,Rocky Creek,RC010,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.20271,150.328798,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.202689,150.329258,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.203264,150.32932,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.20375,150.329101,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.203853,150.328314,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.204206,150.327886,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.203745,150.327806,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.203463,150.328216,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.20343,150.328485,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
1/04/2017,-33.201396,150.328332,Rocky Creek,,Targeted,Active,,NPWS Blue Mtns
5/08/2017,-32.95208297,146.041953,Round Hill,RH001,Animal pad,Closed,,West
5/08/2017,-32.95539298,146.057529,Round Hill,RH002,Animal pad,Closed,,West
5/08/2017,-32.95428799,146.081215,Round Hill,RH003,Animal pad,Closed,,West
5/08/2017,-32.95223602,146.107995,Round Hill,RH004,Animal pad,Closed,,West
5/08/2017,-32.95560999,146.123434,Round Hill,RH005,Animal pad,Closed,,West
5/08/2017,-32.958977,146.13905,Round Hill,RH006,Animal pad,Closed,,West
5/08/2017,-32.96216296,146.154499,Round Hill,RH007,Animal pad,Closed,,West
5/08/2017,-32.96544598,146.170111,Round Hill,RH008,Animal pad,Closed,,West
5/08/2017,-32.95570697,146.189538,Round Hill,RH009,Animal pad,Closed,,West
5/08/2017,-32.96519,146.03796,Round Hill,RH010,Animal pad,Closed,,West
5/08/2017,-32.96530902,146.104048,Round Hill,RH011,Animal pad,Closed,,West
5/08/2017,-32.97181003,146.135067,Round Hill,RH012,Animal pad,Closed,,West
5/08/2017,-32.97530604,146.150735,Round Hill,RH013,Animal pad,Closed,,West
5/08/2017,-32.97082298,146.188874,Round Hill,RH014,Animal pad,Closed,,West
5/08/2017,-32.97831204,146.034203,Round Hill,RH015,Animal pad,Closed,,West
5/08/2017,-32.98155902,146.049508,Round Hill,RH016,Animal pad,Closed,,West
5/08/2017,-32.98488596,146.065157,Round Hill,RH017,Animal pad,Closed,,West
5/08/2017,-32.98816798,146.080644,Round Hill,RH018,Animal pad,Closed,,West
5/08/2017,-32.99157699,146.096233,Round Hill,RH019,Animal pad,Closed,,West
5/08/2017,-32.97846702,146.100067,Round Hill,RH020,Animal pad,Closed,,West
5/08/2017,-32.98855598,146.146627,Round Hill,RH021,Animal pad,Closed,,West
5/08/2017,-32.99148202,146.162322,Round Hill,RH022,Animal pad,Closed,,West
5/08/2017,-32.98457198,146.189169,Round Hill,RH023,Animal pad,Closed,,West
5/08/2017,-32.99819701,146.193348,Round Hill,RH024,Animal pad,Closed,,West
5/08/2017,-32.991436,146.030226,Round Hill,RH025,Animal pad,Closed,,West
5/08/2017,-33.00793201,146.173539,Round Hill,RH026,Animal pad,Closed,,West
5/08/2017,-33.00152304,146.208798,Round Hill,RH027,Animal pad,Closed,,West
5/08/2017,-33.00437699,146.026123,Round Hill,RH028,Animal pad,Closed,,West
5/08/2017,-33.00765901,146.041735,Round Hill,RH029,Animal pad,Closed,,West
5/08/2017,-33.01100004,146.057367,Round Hill,RH030,Animal pad,Closed,,West
5/08/2017,-33.01432799,146.072785,Round Hill,RH031,Animal pad,Closed,,West
5/08/2017,-33.01768301,146.0884,Round Hill,RH032,Animal pad,Closed,,West
5/08/2017,-33.02096201,146.103928,Round Hill,RH033,Animal pad,Closed,,West
5/08/2017,-33.02434998,146.11945,Round Hill,RH034,Animal pad,Closed,,West
5/08/2017,-33.03082298,146.133415,Round Hill,RH035,Animal pad,Closed,,West
5/08/2017,-33.03392798,146.149161,Round Hill,RH036,Animal pad,Closed,,West
5/08/2017,-33.038116,146.165698,Round Hill,RH037,Animal pad,Closed,,West
5/08/2017,-33.03743304,146.181617,Round Hill,RH038,Animal pad,Closed,,West
5/08/2017,-33.02438501,146.185217,Round Hill,RH039,Animal pad,Closed,,West
5/08/2017,-33.02772797,146.201139,Round Hill,RH040,Animal pad,Closed,,West
5/08/2017,-33.04431098,146.212617,Round Hill,RH041,Animal pad,Closed,,West
5/08/2017,-33.017955,146.220349,Round Hill,RH042,Animal pad,Closed,,West
5/08/2017,-33.04084397,146.197086,Round Hill,RH043,Animal pad,Closed,,West
23/09/2020,-32.04726913,151.4508057,Saxby Swamp,SSW001,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04764469,151.4511272,Saxby Swamp,SSW002,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04796454,151.450376,Saxby Swamp,SSW003,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04757516,151.449515,Saxby Swamp,SSW004,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04797762,151.4492406,Saxby Swamp,SSW005,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04742458,151.4487588,Saxby Swamp,SSW006,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04802493,151.4487262,Saxby Swamp,SSW007,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04804262,151.4480826,Saxby Swamp,SSW008,Targeted,Closed,,NPWS Pest Monitoring
23/09/2020,-32.04736318,151.4479221,Saxby Swamp,SSW009,Targeted,Active,,NPWS Pest Monitoring
23/09/2020,-32.04781538,151.4474844,Saxby Swamp,SSW010,Targeted,Active,,NPWS Pest Monitoring
9/02/2021,-36.29592484,148.3888759,Schlink Pass,SP005,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.30457937,148.3905943,Schlink Pass,SP006,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.31314064,148.3929128,Schlink Pass,SP007,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.32226284,148.3955637,Schlink Pass,SP009,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.33163267,148.3944997,Schlink Pass,SP012,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.34074548,148.3976006,Schlink Pass,SP014,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.35433187,148.3934779,Schlink Pass,SP016,Trail,Active,,NPWS Pest Monitoring
9/02/2021,-36.34884219,148.4014366,Schlink Pass,SP017,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.26150653,148.3743012,Schlink Pass,SP001,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.26866602,148.3818361,Schlink Pass,SP002,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.27698417,148.3850893,Schlink Pass,SP003,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.28648749,148.3858831,Schlink Pass,SP004,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.31674554,148.4025447,Schlink Pass,SP008,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.32281499,148.4076372,Schlink Pass,SP010,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.32587912,148.4184952,Schlink Pass,SP011,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.33318093,148.4125628,Schlink Pass,SP013,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.341705,148.4141482,Schlink Pass,SP015,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.34884273,148.414261,Schlink Pass,SP018,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.34938705,148.426495,Schlink Pass,SP019,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.34765724,148.4377478,Schlink Pass,SP020,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.37150069,148.3820967,Schlink Pass,SP022,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.36542666,148.3929109,Schlink Pass,SP023,Trail,Active,,NPWS Pest Monitoring
10/02/2021,-36.3663299,148.4027777,Schlink Pass,SP024,Trail,Active,,NPWS Pest Monitoring
11/02/2021,-36.36036785,148.4086924,Schlink Pass,SP021,Trail,Active,,NPWS Pest Monitoring
