timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-06-04T20:44:59,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,31933.425409317017,0.0229250929581163,7.179027199326887e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T21:19:28,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,34002.55584907532,0.0229250929581163,6.742167577011643e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T22:02:46,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,36600.674901008606,0.0229250929581163,6.263571100839065e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T22:58:47,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,39961.16403961182,0.0229250929581163,5.736843134847534e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T23:18:17,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,41131.771731853485,0.0229250929581163,5.573572932274772e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T23:37:01,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,42255.85518836975,0.0229250929581163,5.425305642477232e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-04T23:58:59,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,43573.71163916588,0.0229250929581163,5.261221065572547e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T00:23:49,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,45063.02107524872,0.0229250929581163,5.087340442584783e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T01:15:52,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,48186.40146994591,0.0229250929581163,4.757585596512081e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T02:01:30,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,50924.639791965485,0.0229250929581163,4.501768309362352e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T03:00:26,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,54460.76931285858,0.0229250929581163,4.209469173382305e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T04:12:18,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,58772.89637494087,0.0229250929581163,3.900623309742302e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T04:33:15,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,60029.26430630684,0.0229250929581163,3.818986160006586e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T04:53:57,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,61270.999512434006,0.0229250929581163,3.7415895187843353e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T05:19:44,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,62818.139442920685,0.0229250929581163,3.649438388564034e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T05:53:28,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,64842.0957672596,0.0229250929581163,3.535526217474879e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T07:13:27,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,69641.40627408028,0.0229250929581163,3.291876799255384e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T08:14:02,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,73276.5712325573,0.0229250929581163,3.128570643044845e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T09:35:30,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,78164.72086000443,0.0229250929581163,2.932920722531065e-07,42.5,55.149,93.87997627258302,0.0080412313837144,0.0173831810221258,0.0177289474401755,0.0431533598460157,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
2024-06-05T11:21:49,codecarbon,53b5276d-710a-472b-a70c-3f306b4c60ff,84543.81413984299,0.02292509295811632,2.7116227474899793e-07,42.5,55.149,93.87997627258302,0.008041231383714414,0.017383181022125816,0.01772894744017552,0.04315335984601574,Australia,AUS,new south wales,,,Linux-5.19.0-1010-nvidia-lowlatency-x86_64-with-glibc2.35,3.10.13,2.2.2,56,Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,1,1 x NVIDIA RTX A6000,151.1905,-33.8445,250.3466033935547,machine,N
