2024-05-09 14:12:54,306 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:54,312 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:54,313 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:56,588 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:56,596 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:56,596 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:56,968 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:56,975 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:56,976 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:57,721 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:57,730 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:57,730 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:12:58,761 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:12:58,770 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:12:58,771 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:00,562 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:00,570 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:00,570 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:02,401 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:02,409 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:02,409 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:07,724 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:07,732 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:07,732 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:08,433 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:08,442 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:08,442 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:08,490 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:08,496 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:08,497 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:09,221 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:09,228 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:09,228 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:09,338 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:09,344 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:09,345 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:11,943 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:11,947 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:11,947 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:12,423 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:12,429 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:12,430 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:16,272 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:16,284 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:16,284 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:17,010 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:17,020 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:17,020 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:20,123 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:20,133 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:20,133 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:22,725 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:22,732 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:22,733 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:23,597 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:23,605 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:23,605 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:25,551 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:25,559 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:25,559 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:27,110 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:27,117 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
